symbol,date,open,high,low,close,volume,adjusted
TR,1992-06-01,9.06644,9.204859,8.997231,9.13565,23841,6.633549
TR,1992-06-02,9.06644,9.06644,8.858812,9.031836,38290,6.558167
TR,1992-06-03,9.101045,9.170255,9.101045,9.170255,31788,6.658676
TR,1992-06-04,9.101045,9.13565,9.06644,9.06644,10114,6.583295
TR,1992-06-05,9.06644,9.083743,9.06644,9.083743,4335,6.59586
TR,1992-06-08,9.014533,9.014533,8.962626,8.962626,10837,6.507914
TR,1992-06-09,8.997231,8.997231,8.910719,8.997231,94640,6.533042
TR,1992-06-10,9.031836,9.031836,8.962626,9.031836,6502,6.558167
TR,1992-06-11,8.962626,8.997231,8.962626,8.997231,2890,6.533042
TR,1992-06-12,8.928022,8.928022,8.720393,8.720393,25286,6.332026
TR,1992-06-15,8.616579,8.616579,8.270532,8.530067,98975,6.193827
TR,1992-06-16,8.460858,8.633881,8.460858,8.616579,45514,6.256645
TR,1992-06-17,8.668486,8.858812,8.616579,8.824207,41179,6.415136
TR,1992-06-18,8.84151,8.84151,8.720393,8.737695,25286,6.35224
TR,1992-06-19,8.806905,8.858812,8.806905,8.858812,35400,6.440295
TR,1992-06-22,8.824207,8.824207,8.495462,8.564672,45514,6.226453
TR,1992-06-23,8.564672,8.564672,8.391648,8.426253,40457,6.125826
TR,1992-06-24,8.3570430000000009,8.408951,8.305136,8.305136,50571,6.037774
TR,1992-06-25,8.305136,8.408951,8.305136,8.391648,4335,6.100667
TR,1992-06-26,8.391648,8.616579,8.391648,8.616579,26008,6.264192
TR,1992-06-29,8.685788,8.789603,8.651184,8.668486,41902,6.301925
TR,1992-06-30,8.685788,8.7723,8.685788,8.7723,10837,6.377398
TR,1992-07-01,8.789603,8.928022,8.789603,8.84151,38290,6.427714
TR,1992-07-02,8.7723,8.858812,8.7723,8.789603,22396,6.389977
TR,1992-07-06,8.824207,8.824207,8.547369,8.754998,22396,6.364821
TR,1992-07-07,8.754998,8.754998,8.47816,8.581974,23841,6.239033
TR,1992-07-08,8.581974,8.581974,8.374346,8.443555,20228,6.138403
TR,1992-07-09,8.374346,8.512765,8.3570430000000009,8.47816,23841,6.163562
TR,1992-07-10,8.512765,8.720393,8.512765,8.703091,19506,6.327085
TR,1992-07-13,8.789603,8.789603,8.651184,8.651184,15894,6.289346
TR,1992-07-14,8.616579,8.616579,8.530067,8.530067,10837,6.201297
TR,1992-07-15,8.530067,8.581974,8.530067,8.564672,5780,6.226453
TR,1992-07-16,8.633881,8.84151,8.633881,8.84151,13726,6.427714
TR,1992-07-17,8.910719,9.06644,8.910719,8.997231,25286,6.540922
TR,1992-07-20,8.997231,8.997231,8.737695,8.806905,43347,6.402558
TR,1992-07-21,8.806905,8.806905,8.737695,8.754998,28175,6.364821
TR,1992-07-22,8.720393,8.754998,8.720393,8.754998,29620,6.364821
TR,1992-07-23,8.789603,8.858812,8.789603,8.858812,18061,6.440295
TR,1992-07-24,8.928022,8.928022,8.928022,8.928022,5780,6.490607
TR,1992-07-27,8.962626,8.962626,8.893417,8.893417,7947,6.465452
TR,1992-07-28,9.031836,9.516302,9.031836,9.412488,179889,6.84281
TR,1992-07-29,9.516302,10.000768,9.516302,9.758535,125705,7.094382
TR,1992-07-30,9.620116,9.72393,9.516302,9.689326,96808,7.044069
TR,1992-07-31,9.689326,9.862349,9.689326,9.775838,32510,7.106963
TR,1992-08-03,9.827745,9.862349,9.775838,9.862349,50571,7.169855
TR,1992-08-04,9.896954,10.104583,9.896954,10.104583,176276,7.345958
TR,1992-08-05,10.139187,10.139187,10.000768,10.035373,64298,7.29564
TR,1992-08-06,10.035373,10.346816,10.035373,10.243001,72967,7.446585
TR,1992-08-07,10.312211,10.312211,10.173792,10.191094,23841,7.408851
TR,1992-08-10,10.15649,10.364118,10.15649,10.294909,52016,7.484324
TR,1992-08-11,10.38142,10.38142,10.260304,10.38142,76579,7.547218
TR,1992-08-12,10.485235,10.589049,10.277606,10.277606,62853,7.471748
TR,1992-08-13,10.312211,10.519839,10.173792,10.38142,46236,7.547218
TR,1992-08-14,10.346816,10.45063,10.346816,10.433327,20951,7.584954
TR,1992-08-17,10.433327,10.433327,10.243001,10.243001,39012,7.446585
TR,1992-08-18,10.260304,10.294909,10.139187,10.294909,19506,7.484324
TR,1992-08-19,10.294909,10.312211,10.277606,10.294909,13004,7.484324
TR,1992-08-20,10.225699,10.485235,10.225699,10.485235,20951,7.622688
TR,1992-08-21,10.554444,10.589049,10.537142,10.571746,21673,7.685581
TR,1992-08-24,10.606351,10.606351,10.537142,10.606351,23118,7.710739
TR,1992-08-25,10.640956,10.640956,10.485235,10.519839,10837,7.647849
TR,1992-08-26,10.519839,10.519839,10.485235,10.485235,3612,7.622688
TR,1992-08-27,10.554444,10.554444,10.485235,10.554444,7224,7.673007
TR,1992-08-28,10.589049,10.692863,10.589049,10.658258,3612,7.748476
TR,1992-08-31,10.658258,10.710165,10.485235,10.589049,34677,7.698162
TR,1992-09-01,10.623654,10.796677,10.606351,10.692863,21673,7.773636
TR,1992-09-02,10.727468,11.004306,10.692863,10.917794,103310,7.937156
TR,1992-09-03,10.935096,11.315748,10.900491,11.10812,111979,8.075523
TR,1992-09-04,11.211934,11.454167,11.142725,11.367655,41179,8.264204
TR,1992-09-08,11.40226,11.488772,11.03891,11.056213,54183,8.037786
TR,1992-09-09,11.073515,11.073515,10.762072,10.848584,40457,7.886844
TR,1992-09-10,10.831282,11.073515,10.81398,11.03891,42624,8.025207
TR,1992-09-11,11.073515,11.194632,11.073515,11.142725,43347,8.10068
TR,1992-09-14,11.177329,11.194632,10.969701,11.056213,23118,8.037786
TR,1992-09-15,11.004306,11.004306,10.831282,11.004306,34677,8.000051
TR,1992-09-16,11.03891,11.056213,11.021608,11.056213,46959,8.037786
TR,1992-09-17,10.987003,11.073515,10.987003,11.073515,29620,8.050368
TR,1992-09-18,11.004306,11.004306,10.865887,10.987003,24563,7.987473
TR,1992-09-21,10.987003,11.004306,10.969701,11.004306,20951,8.000051
TR,1992-09-22,11.004306,11.004306,10.710165,10.710165,49126,7.793566
TR,1992-09-23,10.796677,10.900491,10.658258,10.727468,34677,7.806151
TR,1992-09-24,10.727468,10.779375,10.675561,10.727468,14449,7.813715
TR,1992-09-25,10.779375,10.796677,10.692863,10.692863,11559,7.788511
TR,1992-09-28,10.658258,10.658258,10.640956,10.640956,14449,7.7507
TR,1992-09-29,10.640956,10.917794,10.640956,10.917794,49849,7.952347
TR,1992-09-30,10.848584,10.935096,10.848584,10.917794,29620,7.952347
TR,1992-10-01,10.935096,11.004306,10.917794,11.004306,12282,8.015358
TR,1992-10-02,10.935096,11.073515,10.935096,11.073515,18061,8.065773
TR,1992-10-05,11.004306,11.004306,10.831282,10.900491,16616,7.939744
TR,1992-10-06,10.900491,11.073515,10.900491,11.073515,14449,8.065773
TR,1992-10-07,11.03891,11.073515,11.03891,11.056213,13726,8.05317
TR,1992-10-08,11.056213,11.073515,11.03891,11.03891,23841,8.040565
TR,1992-10-09,11.073515,11.073515,11.004306,11.056213,67187,8.05317
TR,1992-10-12,11.056213,11.056213,11.056213,11.056213,18061,8.05317
TR,1992-10-13,11.056213,11.056213,10.865887,10.865887,28175,7.914536
TR,1992-10-14,10.796677,11.10812,10.796677,11.004306,41179,8.015358
TR,1992-10-15,11.004306,11.6964,10.900491,11.557981,182778,8.41865
TR,1992-10-16,11.557981,11.557981,11.073515,11.40226,103310,8.305228
TR,1992-10-19,11.419562,11.419562,11.298446,11.298446,20951,8.229609
TR,1992-10-20,11.333051,11.350353,11.142725,11.350353,23841,8.267417
TR,1992-10-21,11.350353,11.350353,11.004306,11.10812,18784,8.090979
TR,1992-10-22,11.03891,11.090817,10.900491,11.090817,36122,8.078377
TR,1992-10-23,11.090817,11.090817,10.987003,10.987003,7224,8.002761
TR,1992-10-26,11.056213,11.056213,10.865887,11.004306,10837,8.015358
TR,1992-10-27,11.073515,11.177329,11.004306,11.177329,48404,8.141387
TR,1992-10-28,11.177329,11.177329,11.004306,11.073515,7224,8.065773
TR,1992-10-29,11.073515,11.073515,10.900491,10.969701,10114,7.990163
TR,1992-10-30,10.900491,10.900491,10.865887,10.900491,2890,7.939744
TR,1992-11-02,10.848584,10.952399,10.848584,10.935096,27453,7.964948
TR,1992-11-03,10.848584,10.865887,10.74477,10.796677,46959,7.864125
TR,1992-11-04,10.762072,10.865887,10.692863,10.865887,91750,7.914536
TR,1992-11-05,10.865887,10.935096,10.865887,10.865887,26730,7.914536
TR,1992-11-06,10.796677,11.142725,10.796677,11.073515,24563,8.065773
TR,1992-11-09,11.142725,11.142725,10.865887,10.865887,17339,7.914536
TR,1992-11-10,10.865887,11.073515,10.831282,11.03891,31065,8.040565
TR,1992-11-11,11.004306,11.194632,11.004306,11.125422,20951,8.103582
TR,1992-11-12,11.073515,11.211934,11.073515,11.211934,46959,8.166595
TR,1992-11-13,11.211934,11.246539,11.142725,11.211934,67910,8.166595
TR,1992-11-16,11.10812,11.211934,11.10812,11.177329,18061,8.141387
TR,1992-11-17,11.142725,11.177329,11.004306,11.073515,32510,8.065773
TR,1992-11-18,11.073515,11.073515,10.969701,10.969701,34677,7.990163
TR,1992-11-19,10.900491,10.935096,10.865887,10.865887,66465,7.914536
TR,1992-11-20,10.865887,10.935096,10.796677,10.831282,31065,7.88933
TR,1992-11-23,10.796677,10.796677,10.762072,10.762072,18061,7.838923
TR,1992-11-24,10.865887,10.987003,10.727468,10.987003,30343,8.002761
TR,1992-11-25,11.021608,11.056213,10.900491,11.056213,32510,8.05317
TR,1992-11-27,10.969701,11.03891,10.969701,11.03891,9392,8.040565
TR,1992-11-30,11.03891,11.056213,10.987003,11.056213,17339,8.05317
TR,1992-12-01,10.987003,11.073515,10.987003,11.056213,13004,8.05317
TR,1992-12-02,10.952399,10.969701,10.865887,10.935096,32510,7.964948
TR,1992-12-03,10.969701,11.056213,10.969701,11.056213,17339,8.05317
TR,1992-12-04,11.073515,11.073515,11.004306,11.004306,10837,8.015358
TR,1992-12-07,11.073515,11.592586,11.073515,11.488772,72244,8.368237
TR,1992-12-08,11.488772,11.488772,11.419562,11.47147,52016,8.355633
TR,1992-12-09,11.506074,11.506074,11.350353,11.350353,12282,8.267417
TR,1992-12-10,11.281143,11.281143,10.900491,11.004306,64298,8.015358
TR,1992-12-11,10.935096,11.142725,10.935096,11.142725,18061,8.116183
TR,1992-12-14,11.177329,11.246539,11.10812,11.177329,13004,8.141387
TR,1992-12-15,11.246539,11.315748,11.211934,11.211934,18784,8.166595
TR,1992-12-16,11.229236,11.229236,11.03891,11.177329,17339,8.141387
TR,1992-12-17,11.125422,11.160027,11.03891,11.03891,11559,8.048038
TR,1992-12-18,11.073515,11.10812,11.021608,11.073515,39734,8.073272
TR,1992-12-21,11.073515,11.142725,10.831282,11.142725,26730,8.123726
TR,1992-12-22,11.10812,11.419562,11.10812,11.419562,26730,8.325557
TR,1992-12-23,11.47147,11.47147,11.333051,11.40226,21673,8.312943
TR,1992-12-24,11.47147,11.47147,11.229236,11.298446,33955,8.237257
TR,1992-12-28,11.073515,11.211934,10.865887,10.935096,62130,7.972353
TR,1992-12-29,11.004306,11.073515,11.004306,11.004306,12282,8.022815
TR,1992-12-30,11.03891,11.03891,10.935096,10.969701,38290,7.997585
TR,1992-12-31,10.917794,10.952399,10.710165,10.727468,46959,7.82098
TR,1993-01-04,10.727468,10.74477,10.38142,10.467932,80191,7.63176
TR,1993-01-05,10.519839,10.589049,10.38142,10.537142,39734,7.682221
TR,1993-01-06,10.589049,10.589049,10.398723,10.45063,9392,7.619152
TR,1993-01-07,10.38142,10.433327,10.243001,10.243001,24563,7.467778
TR,1993-01-08,10.173792,10.38142,10.104583,10.277606,20951,7.493005
TR,1993-01-11,10.312211,10.45063,10.173792,10.243001,20228,7.467778
TR,1993-01-12,10.312211,10.467932,10.312211,10.467932,6502,7.63176
TR,1993-01-13,10.519839,10.554444,10.519839,10.554444,2890,7.694844
TR,1993-01-14,10.485235,10.519839,10.416025,10.433327,49849,7.606534
TR,1993-01-15,10.364118,10.502537,10.364118,10.502537,10114,7.656991
TR,1993-01-18,10.554444,10.623654,10.519839,10.519839,19506,7.66961
TR,1993-01-19,10.589049,10.640956,10.277606,10.38142,22396,7.568692
TR,1993-01-20,10.346816,10.519839,10.346816,10.38142,41179,7.568692
TR,1993-01-21,10.45063,10.658258,10.38142,10.589049,18061,7.72007
TR,1993-01-22,10.623654,10.917794,10.623654,10.917794,15894,7.959738
TR,1993-01-25,10.848584,11.03891,10.710165,11.03891,44069,8.048038
TR,1993-01-26,11.004306,11.004306,10.900491,10.935096,58518,7.972353
TR,1993-01-27,10.865887,10.865887,10.710165,10.779375,33232,7.858822
TR,1993-01-28,10.727468,10.831282,10.727468,10.779375,71522,7.858822
TR,1993-01-29,10.710165,10.848584,10.710165,10.848584,2167,7.909283
TR,1993-02-01,10.865887,10.935096,10.865887,10.900491,5057,7.947128
TR,1993-02-02,10.779375,10.831282,10.779375,10.81398,16616,7.884056
TR,1993-02-03,10.779375,10.796677,10.692863,10.727468,18784,7.82098
TR,1993-02-04,10.658258,10.935096,10.658258,10.831282,31788,7.896666
TR,1993-02-05,10.865887,11.03891,10.762072,10.848584,44792,7.909283
TR,1993-02-08,10.81398,10.831282,10.692863,10.762072,10114,7.846211
TR,1993-02-09,10.589049,10.762072,10.589049,10.727468,59240,7.82098
TR,1993-02-10,10.762072,10.762072,10.727468,10.727468,4335,7.82098
TR,1993-02-11,10.762072,10.831282,10.727468,10.831282,4335,7.896666
TR,1993-02-12,10.900491,10.969701,10.865887,10.865887,10114,7.921896
TR,1993-02-16,10.900491,10.900491,10.658258,10.727468,21673,7.82098
TR,1993-02-17,10.727468,10.796677,10.519839,10.658258,39012,7.770525
TR,1993-02-18,10.727468,11.03891,10.640956,11.03891,85971,8.048038
TR,1993-02-19,11.125422,11.125422,10.900491,10.900491,17339,7.947128
TR,1993-02-22,10.900491,10.900491,10.640956,10.779375,16616,7.858822
TR,1993-02-23,10.762072,10.831282,10.346816,10.623654,46236,7.745293
TR,1993-02-24,10.658258,10.692863,10.45063,10.692863,22396,7.795748
TR,1993-02-25,10.762072,10.762072,10.658258,10.658258,38290,7.770525
TR,1993-02-26,10.675561,10.865887,10.606351,10.796677,18784,7.871438
TR,1993-03-01,10.727468,10.727468,10.519839,10.589049,18061,7.72007
TR,1993-03-02,10.519839,10.796677,10.519839,10.623654,13726,7.745293
TR,1993-03-03,10.658258,10.917794,10.658258,10.917794,14449,7.959738
TR,1993-03-04,10.883189,11.004306,10.81398,10.81398,195782,7.884056
TR,1993-03-05,10.865887,11.10812,10.865887,11.10812,18061,8.098498
TR,1993-03-08,11.142725,11.142725,11.073515,11.10812,4335,8.098498
TR,1993-03-09,11.142725,11.142725,11.004306,11.021608,13004,8.035431
TR,1993-03-10,11.073515,11.10812,11.03891,11.10812,38290,8.098498
TR,1993-03-11,11.10812,11.350353,11.090817,11.142725,25286,8.123726
TR,1993-03-12,10.831282,11.03891,10.831282,11.03891,17339,8.303864
TR,1993-03-15,11.03891,11.03891,11.03891,11.03891,5057,8.303864
TR,1993-03-16,11.004306,11.350353,11.004306,11.350353,20951,8.538143
TR,1993-03-17,11.281143,11.488772,11.281143,11.367655,59240,8.551157
TR,1993-03-18,11.436865,11.436865,11.194632,11.419562,16616,8.590197
TR,1993-03-19,11.384958,11.384958,11.281143,11.367655,6502,8.551157
TR,1993-03-22,11.281143,11.281143,11.056213,11.090817,26730,8.342913
TR,1993-03-23,11.090817,11.315748,11.090817,11.315748,7947,8.51211
TR,1993-03-24,11.246539,11.315748,11.246539,11.315748,12282,8.51211
TR,1993-03-25,11.384958,11.488772,11.384958,11.488772,14449,8.642262
TR,1993-03-26,11.488772,11.488772,11.384958,11.384958,13726,8.564174
TR,1993-03-29,11.40226,11.40226,11.350353,11.350353,9392,8.538143
TR,1993-03-30,11.350353,11.419562,11.350353,11.350353,25286,8.538143
TR,1993-03-31,11.350353,11.540679,11.350353,11.540679,19506,8.681313
TR,1993-04-01,11.47147,11.540679,11.40226,11.40226,8669,8.577187
TR,1993-04-02,11.384958,11.419562,11.350353,11.419562,15171,8.590197
TR,1993-04-05,11.350353,11.350353,11.073515,11.073515,23841,8.32989
TR,1993-04-06,11.090817,11.090817,11.004306,11.073515,41179,8.32989
TR,1993-04-07,11.142725,11.142725,10.969701,10.969701,12282,8.251802
TR,1993-04-08,10.935096,10.935096,10.727468,10.865887,62853,8.173706
TR,1993-04-12,10.935096,11.125422,10.900491,11.090817,82359,8.342913
TR,1993-04-13,11.073515,11.160027,11.073515,11.090817,7947,8.342913
TR,1993-04-14,11.125422,11.315748,11.03891,11.03891,32510,8.303864
TR,1993-04-15,10.969701,10.969701,10.38142,10.727468,98252,8.069587
TR,1993-04-16,10.692863,10.796677,10.346816,10.727468,42624,8.069587
TR,1993-04-19,10.658258,10.658258,10.485235,10.485235,15171,7.887368
TR,1993-04-20,10.277606,10.502537,10.243001,10.502537,62130,7.900386
TR,1993-04-21,10.571746,10.658258,10.38142,10.38142,27453,7.809271
TR,1993-04-22,10.346816,10.433327,10.346816,10.433327,8669,7.848319
TR,1993-04-23,10.45063,10.45063,10.38142,10.38142,5057,7.809271
TR,1993-04-26,10.346816,10.416025,10.346816,10.346816,19506,7.783247
TR,1993-04-27,10.346816,10.433327,10.346816,10.346816,26008,7.783247
TR,1993-04-28,10.416025,10.485235,10.364118,10.364118,40457,7.796258
TR,1993-04-29,10.433327,10.589049,10.433327,10.589049,15171,7.965463
TR,1993-04-30,10.658258,10.935096,10.658258,10.935096,39012,8.225771
TR,1993-05-03,10.935096,10.969701,10.727468,10.796677,26008,8.121646
TR,1993-05-04,10.762072,10.935096,10.762072,10.935096,20228,8.225771
TR,1993-05-05,10.900491,10.935096,10.762072,10.762072,15171,8.095618
TR,1993-05-06,10.796677,10.865887,10.762072,10.796677,11559,8.121646
TR,1993-05-07,10.762072,10.831282,10.519839,10.796677,31065,8.121646
TR,1993-05-10,10.727468,10.727468,10.519839,10.519839,34677,7.913395
TR,1993-05-11,10.589049,10.606351,10.485235,10.537142,13726,7.926414
TR,1993-05-12,10.571746,10.623654,10.519839,10.589049,13004,7.965463
TR,1993-05-13,10.589049,10.865887,10.589049,10.865887,11559,8.173706
TR,1993-05-14,10.900491,10.900491,10.865887,10.865887,10837,8.173706
TR,1993-05-17,10.917794,10.917794,10.848584,10.848584,7947,8.16069
TR,1993-05-18,10.796677,10.865887,10.727468,10.796677,13004,8.121646
TR,1993-05-19,10.658258,10.727468,10.589049,10.727468,19506,8.069587
TR,1993-05-20,10.710165,10.796677,10.710165,10.727468,15171,8.069587
TR,1993-05-21,10.831282,10.831282,10.692863,10.762072,11559,8.095618
TR,1993-05-24,10.727468,10.727468,10.727468,10.727468,722,8.069587
TR,1993-05-25,10.727468,10.865887,10.658258,10.865887,13726,8.173706
TR,1993-05-26,10.935096,10.935096,10.865887,10.935096,35400,8.225771
TR,1993-05-27,10.917794,10.917794,10.848584,10.900491,20228,8.199739
TR,1993-05-28,10.831282,10.900491,10.796677,10.900491,13004,8.199739
TR,1993-06-01,10.865887,10.935096,10.865887,10.900491,12282,8.199739
TR,1993-06-02,10.935096,11.004306,10.900491,10.900491,23841,8.199739
TR,1993-06-03,10.952399,11.073515,10.952399,10.969701,15171,8.251802
TR,1993-06-04,10.969701,10.969701,10.900491,10.900491,4335,8.199739
TR,1993-06-07,10.865887,10.865887,10.865887,10.865887,2890,8.173706
TR,1993-06-08,10.865887,10.865887,10.796677,10.796677,10114,8.121646
TR,1993-06-09,10.727468,10.727468,10.519839,10.589049,15171,7.965463
TR,1993-06-10,10.623654,10.623654,10.346816,10.45063,23118,7.861335
TR,1993-06-11,10.416025,10.416025,10.38142,10.38142,5057,7.809271
TR,1993-06-14,10.416025,10.416025,10.38142,10.38142,10114,7.809271
TR,1993-06-15,10.38142,10.416025,10.329513,10.38142,16616,7.809271
TR,1993-06-16,10.312211,10.45063,10.312211,10.45063,18061,7.861335
TR,1993-06-17,10.364118,10.502537,10.364118,10.38142,86693,7.819111
TR,1993-06-18,10.45063,10.519839,10.346816,10.346816,6502,7.793048
TR,1993-06-21,10.312211,10.38142,10.104583,10.243001,130762,7.714859
TR,1993-06-22,10.173792,10.173792,9.896954,10.035373,39734,7.558476
TR,1993-06-23,9.966164,9.966164,9.827745,9.966164,31065,7.506349
TR,1993-06-24,9.896954,9.896954,9.827745,9.845047,13726,7.415127
TR,1993-06-25,9.845047,9.896954,9.827745,9.862349,171942,7.42816
TR,1993-06-28,9.931559,10.018071,9.862349,10.018071,21673,7.545446
TR,1993-06-29,10.08728,10.104583,9.758535,9.879652,106199,7.441193
TR,1993-06-30,9.810442,10.035373,9.810442,10.035373,10114,7.558476
TR,1993-07-01,9.966164,10.104583,9.966164,10.035373,43347,7.558476
TR,1993-07-02,10.052675,10.104583,9.966164,9.966164,46236,7.506349
TR,1993-07-06,9.966164,9.966164,9.896954,9.966164,15171,7.506349
TR,1993-07-07,9.966164,9.966164,9.758535,9.827745,13726,7.402094
TR,1993-07-08,9.845047,9.845047,9.758535,9.775838,56351,7.362998
TR,1993-07-09,9.775838,9.775838,9.706628,9.72393,45514,7.3239
TR,1993-07-12,9.654721,9.689326,9.464395,9.689326,57796,7.29784
TR,1993-07-13,9.689326,9.775838,9.654721,9.775838,101142,7.362998
TR,1993-07-14,9.879652,9.879652,9.706628,9.706628,34677,7.310872
TR,1993-07-15,9.79314,9.79314,9.72393,9.72393,6502,7.3239
TR,1993-07-16,9.689326,9.79314,9.689326,9.775838,36122,7.362998
TR,1993-07-19,9.741233,9.79314,9.72393,9.741233,13726,7.336937
TR,1993-07-20,9.689326,9.79314,9.654721,9.79314,73689,7.376034
TR,1993-07-21,9.827745,9.931559,9.827745,9.931559,56351,7.480288
TR,1993-07-22,9.896954,9.896954,9.72393,9.758535,64298,7.349961
TR,1993-07-23,9.72393,9.741233,9.706628,9.72393,8669,7.3239
TR,1993-07-26,9.689326,9.741233,9.689326,9.741233,43347,7.336937
TR,1993-07-27,9.689326,9.758535,9.689326,9.72393,31788,7.3239
TR,1993-07-28,9.79314,9.931559,9.79314,9.896954,47681,7.454221
TR,1993-07-29,9.827745,9.827745,9.72393,9.758535,421185,7.349961
TR,1993-07-30,9.758535,9.827745,9.758535,9.758535,163272,7.349961
TR,1993-08-02,9.758535,10.052675,9.758535,10.035373,31788,7.558476
TR,1993-08-03,10.069978,10.173792,10.035373,10.104583,15894,7.610603
TR,1993-08-04,10.173792,10.243001,10.173792,10.191094,8669,7.675761
TR,1993-08-05,10.260304,10.260304,10.191094,10.191094,7224,7.675761
TR,1993-08-06,10.15649,10.15649,9.931559,9.931559,21673,7.480288
TR,1993-08-09,9.948861,9.948861,9.758535,9.758535,31065,7.349961
TR,1993-08-10,9.79314,9.79314,9.550907,9.620116,12282,7.245711
TR,1993-08-11,9.620116,9.827745,9.550907,9.758535,53461,7.349961
TR,1993-08-12,9.79314,9.79314,9.516302,9.620116,67187,7.245711
TR,1993-08-13,9.620116,9.654721,9.412488,9.412488,74412,7.08933
TR,1993-08-16,9.412488,9.654721,9.412488,9.620116,49849,7.245711
TR,1993-08-17,9.654721,9.689326,9.620116,9.689326,30343,7.29784
TR,1993-08-18,9.758535,9.827745,9.72393,9.810442,58518,7.389062
TR,1993-08-19,9.845047,9.845047,9.741233,9.741233,23841,7.336937
TR,1993-08-20,9.689326,9.706628,9.689326,9.706628,7224,7.310872
TR,1993-08-23,9.706628,9.706628,9.533604,9.533604,27453,7.18055
TR,1993-08-24,9.602814,9.689326,9.464395,9.689326,41179,7.29784
TR,1993-08-25,9.620116,9.620116,9.550907,9.620116,21673,7.245711
